"TOA5","Litvak - SEN Flux","CR1000X","2100","CR1000X.Std.05.02","CPU:UBG_1KX_EasyFluxDL_4.3.25.CR1X","59351","flux"
"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hc","tau","u_star","CSAT_n_Tot","CO2_n_Tot","H2O_n_Tot","Ux_Avg","Uy_Avg","Uz_Avg","Ts_Avg","co2_mean_Avg","h2o_mean_Avg","co2_um_m_Avg","h2o_mm_m_Avg","rho_a_mean_Avg","rho_a_IRGA","press_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","std_wnd_dir","stdev_Ts","stdev_co2","stdev_h2o","stdev_Ux","stdev_Uy","stdev_Uz","cov_Ts_Ux","cov_Ts_Uy","cov_Ts_Uz","cov_Ux_Uy","cov_Ux_Uz","cov_Uy_Uz","cov_co2_Ux","cov_co2_Uy","cov_co2_Uz","cov_h2o_Ux","cov_h2o_Uy","cov_h2o_Uz","panelT_1000x_Avg","batt_1000x_Avg","battbank_Avg","panelV_Avg","low12V_1000x_Tot","watchdog_1000x_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Rad_short_Up_Avg","Rad_short_Dn_Avg","Rad_long_Up_Avg","Rad_long_Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","NetTot_Avg","NetRs_Avg","NetRl_Avg","CNR1TC_Avg","par_faceup_Avg","par_facedown_Avg","AirTC_Avg","RH_Avg","RTD_50cm_Avg","RTD_150cm_Avg","RTD_250cm_Avg","TargmV_Avg","SBTempC_Avg","TargTempC_Avg","rain_Tot","e_hmp_mean_Avg","e_sat_Avg","h2o_hmp_mean_Avg","e_sat_IRGA","Wind_Sentry_WVc(1)","Wind_Sentry_WVc(2)","WS_ms_sentry_Avg","WindDir_sentry_Avg","SWC_BLUG1_2p5_Avg","SWC_BLUG1_12p5_Avg","SWC_BLUG1_22p5_Avg","SWC_BLUG1_37p5_Avg","SWC_BLUG1_52p5_Avg","SWC_O1_2p5_Avg","SWC_O1_12p5_Avg","SWC_O1_22p5_Avg","SWC_O1_37p5_Avg","SWC_O1_52p5_Avg","SWC_BLAG1_2p5_Avg","SWC_BLAG1_12p5_Avg","SWC_BLAG1_22p5_Avg","SWC_BLAG1_37p5_Avg","SWC_BLAG1_52p5_Avg","SoilT_BLA_2p5_Avg","SoilT_BLA_12p5_Avg","SoilT_BLA_22p5_Avg","SoilT_BLA_37p5_Avg","SoilT_BLA_52p5_Avg","SoilT_BLU_2p5_Avg","SoilT_BLU_12p5_Avg","SoilT_BLU_22p5_Avg","SoilT_BLU_37p5_Avg","SoilT_BLU_52p5_Avg","SoilT_O1_2p5_Avg","SoilT_O1_12p5_Avg","SoilT_O1_22p5_Avg","SoilT_O1_37p5_Avg","SoilT_O1_52p5_Avg","Soil_CO2_O_5_Avg","Soil_CO2_O_10_Avg","Soil_CO2_O_30_Avg","Soil_CO2_Blu_5_Avg","Soil_CO2_Blu_10_Avg","Soil_CO2_Blu_30_Avg","Soil_CO2_Bla_5_Avg","Soil_CO2_Bla_10_Avg","Soil_CO2_Bla_30_Avg","Soil_CO2_Surface_Avg","daysonCard","crdFlag_Tot","crdMbFree","SkippedScan","SkippedSystemScan"
"2025-04-14 05:00:00",512,-0.2184781,0.8955376,3.568962,0.01099881,0.1046464,18000,18000,18000,-0.2883031,0.720223,0.007347431,16.85447,629.0394,3.380365,413.6582,5.428813,1.01315,1.004377,83.62029,68.1839,111.8161,0.9238341,0.7757834,32.42599,1.243954,3.111717,0.06008459,0.437279,0.4578577,0.07663102,-0.1930532,-0.1032044,0.003295094,0.03633085,0.004299849,0.01131392,0.4165506,0.2269646,-0.01610304,0.01648974,0.009844173,0.0003306405,14.20799,10.8445,11.76711,0.03390716,0,0,0,0,0,0,0,0,0,0,0,0,44,0.01428611,2.248529,-37.65976,-9.27053,348.4683,376.8575,-30.62347,-2.234243,-28.38923,14.08749,0.003966811,-0.01369633,14.86919,24.30551,12.93367,"NAN",13.89306,-96.4,15.14,"NAN",0,0.2492197,1.727451,1.95357,1.871718,0,0,0,191.4,18.74722,19.26877,21.51673,20.10417,20.16389,17.52569,21.44932,20.86876,21.42432,"NAN",20.0118,23.23544,22.16323,22.47362,20.00486,14.67846,18.30443,20.60915,20.85362,22.20612,13.84802,18.51106,20.35434,22.36419,21.66564,14.79843,17.07597,17.56349,21.46312,0,538.4771,779.6494,938.9608,662.4434,855.5045,749.5065,9960.341,826.1938,1650.536,9981.258,20,0,7999,0,0
"2025-04-14 05:30:00",513,0.06303423,-0.4103737,-5.192451,0.0132132,0.1144134,18000,18000,18000,-1.823601,1.088365,-0.06802095,15.36502,632.5572,3.452131,413.934,5.517108,1.010483,1.009378,83.6067,30.82965,149.1703,2.185325,2.123693,13.60292,0.5242151,1.298766,0.03033242,0.5910447,0.5153335,0.1674488,0.06572211,-0.01272729,-0.003068894,-0.04255345,0.02190942,-0.009108124,0.02427101,0.04356837,0.01295622,-0.006363891,-0.00171732,-0.0002426296,14.16959,10.818,11.75365,1.196221,0,0,0,0,0,0,0,0,0,0,0,0,44,-0.9440352,0.9254401,-37.72464,-7.994254,348.8071,378.5375,-31.59986,-1.869475,-29.73038,14.16278,0.2978705,0.03675497,14.46558,27.07444,13.57175,"NAN",14.27704,"NAN",15.3,"NAN",0,0.25246,1.676115,1.853104,1.696965,0,0,0,124.7,18.7396,19.26181,21.5201,20.10416,20.16528,17.52778,21.44169,20.8639,21.42082,"NAN",20.02009,23.22225,22.15903,22.47015,20.00624,14.66873,18.08213,20.39372,20.77676,22.12329,13.78636,18.30862,20.15413,22.23938,21.57046,14.6651,16.83775,17.35557,21.35731,0,529.6241,776.6965,929.0055,651.2079,853.9526,742.6783,9959.598,812.6795,1688.276,9980.606,20,0,7999,0,0
"2025-04-14 06:00:00",514,2.0586,102.7353,-23.32724,0.06783765,0.2592215,18000,18000,18000,-0.2723587,4.666835,0.1570481,15.51245,632.6871,4.037327,414.1884,6.455563,1.011726,1.009552,83.66865,86.66,93.34,4.916627,4.674777,17.96488,0.4149246,1.05981,0.6624609,1.303329,3.280134,0.5020152,0.02861357,0.4743723,-0.0009215176,1.963095,0.1290706,0.3590968,0.5593781,0.7598929,0.118117,0.4482666,1.99786,0.1055969,14.38552,10.83363,11.6911,11.15164,0,0,0,0,0,0,0,0,0,0,0,0,44,4.349007,2.460223,-46.63631,-6.262324,340.7511,381.1251,-38.48521,1.888783,-40.37399,14.32134,16.15337,2.800386,14.98435,31.53133,14.4418,"NAN",14.52005,"NAN",15.01,"NAN",0,0.3177621,1.703066,1.872191,1.703391,3.777139,183.7056,3.777,174.5,18.7368,19.25349,21.50348,20.09863,20.16597,17.52846,21.43473,20.86179,21.41946,"NAN",20.01184,23.20905,22.15278,22.46527,20.00625,14.88515,17.86664,20.19171,20.67083,22.06692,14.00891,18.13123,19.96851,22.10338,21.47629,14.78281,16.69174,17.20921,21.21194,0,528.9117,781.785,933.1014,634.7338,837.8224,739.1367,9959.789,809.0663,1658.17,9980.526,20,0,7999,0,0
"2025-04-14 06:30:00",515,0.4010719,-2.493651,-15.43285,0.3545247,0.5920838,18000,18000,18000,-0.1969229,8.182264,0.3035733,15.19391,633.6517,5.253675,414.6004,8.395351,1.009802,1.0113,83.7308,88.62134,91.37867,8.294818,8.184627,9.33587,0.247905,0.6741695,0.1507303,1.357762,1.646778,0.6527095,0.02890348,-0.02474494,-0.01614021,0.07351442,-0.0271529,-0.2639489,-0.0490576,-0.03078761,0.04853675,-0.05745596,-0.04116951,-0.002168462,14.92098,10.90653,11.66839,11.87809,0,0,0,0,0,0,0,0,0,0,0,0,44,42.25457,13.04665,-48.47429,-2.973092,339.7449,385.2461,-16.29328,29.20792,-45.5012,14.47595,127.6284,23.5743,14.7221,42.28022,14.55046,"NAN",14.62373,"NAN",14.82,"NAN",0,0.4619295,1.70531,3.269841,1.649716,8.459733,179.9957,8.46,178.6,18.73473,19.24584,21.49171,20.0896,20.1639,17.52917,21.4278,20.85349,21.42082,"NAN",19.99723,23.19584,22.14855,22.46321,20.00764,15.60304,17.7392,20.01774,20.50173,22.05754,14.82244,18.04196,19.68795,22.03002,21.40119,15.33696,16.68355,17.1343,21.11259,0,543.2817,824.0988,937.5684,631.8063,848.4803,754.8588,9960.032,805.8871,1701.595,9981.753,20,0,7999,0,0
"2025-04-14 07:00:00",516,0.02086034,2.721288,19.43799,0.2003925,0.4460323,18000,18000,18000,-0.101918,5.950167,0.213285,16.44884,630.6656,5.160903,414.2653,8.279358,1.011286,1.007277,83.75996,89.01871,90.98129,6.018392,5.951037,8.568975,0.3455804,0.7297896,0.1214444,0.8998765,1.357598,0.4776113,0.02793741,-0.1803049,0.0127216,0.05664086,-0.004689455,-0.1404455,-0.04672337,0.2869455,-0.02999663,0.002170801,0.03951554,0.002138726,15.50167,11.20864,12.0262,12.1593,0,0,0,0,0,0,0,0,0,0,0,0,44,128.9309,41.68551,-53.97881,0.5982639,342.7935,397.3706,32.66832,87.2454,-54.57708,16.04577,409.7507,76.11386,16.07736,38.47366,16.22812,"NAN",15.87386,-2.159,16.31,"NAN",0,0.4576443,1.830866,3.582016,1.789493,5.972422,184.886,5.972,184.3,18.73193,19.24167,21.48607,20.09096,20.16735,17.54094,21.42222,20.84861,21.41738,"NAN",19.99587,23.18473,22.14245,22.45972,20.00556,17.76258,17.74199,19.85212,20.23464,22.06772,16.73436,18.10961,19.30868,21.97364,21.29246,16.60468,16.84911,17.18921,20.97155,0,560.1235,827.3524,943.67,610.5447,847.4396,763.546,9960.58,800.5029,1682.739,9980.846,20,0,7999,0,0
"2025-04-14 07:30:00",517,0.1431429,-6.030449,20.06726,0.2249016,0.4726691,18000,18000,18000,0.2954367,5.703874,0.2372739,16.66891,629.8389,5.084923,413.95,8.16172,1.006884,1.006649,83.77077,92.96503,87.03497,5.826112,5.711542,11.35877,0.3881436,0.9186912,0.2164547,1.135591,1.404423,0.5048018,0.09266574,-0.2420821,0.0094724,-0.03657722,0.004009604,-0.1517074,-0.2276763,0.4751425,-0.01379532,-0.0597658,0.08936447,0.000906989,16.45345,11.11589,12.0361,12.05575,0,0,0,0,0,0,0,0,0,0,0,0,44,93.86288,26.04673,-47.68919,1.520291,349.7042,398.9137,18.60666,67.81615,-49.20948,16.16045,288.4274,53.41616,16.21613,37.41254,16.27104,"NAN",16.14449,-37.52,16.41,"NAN",0,0.4498329,1.902463,3.589956,1.816206,5.851225,187.4156,5.851,186.6,18.73613,19.2368,21.47438,20.08818,20.16666,17.55485,21.41251,20.84585,21.41528,20.85208,19.98957,23.17779,22.13474,22.45278,20.00626,18.30644,18.05205,19.78579,20.23249,21.99986,17.60189,18.38195,19.30815,21.85068,21.22554,17.62455,17.33978,17.50541,20.87359,0,562.4025,835.5189,941.3849,615.3176,828.1513,763.7492,9960.118,799.4496,1692.693,9982.086,20,0,7999,0,0
"2025-04-14 08:00:00",518,0.439476,7.198382,14.99448,0.1666227,0.4070402,18000,18000,18000,-0.4190172,5.424958,0.1775319,16.95712,629.1192,4.968142,413.8293,7.981193,1.006794,1.00568,83.77247,85.58328,94.41671,5.517634,5.441105,9.539408,0.3263483,0.7179233,0.1472286,0.9104251,1.131376,0.4495593,-0.05111431,-0.1305427,0.01101644,-0.09857953,0.01427665,-0.1287013,0.1140423,0.1994463,-0.008881539,0.0151567,0.01611822,0.003024201,16.95111,11.10384,12.04743,12.06838,0,0,0,0,0,0,0,0,0,0,0,0,44,91.3912,24.5183,-42.87006,2.100822,356.5478,401.5186,21.90202,66.87291,-44.97089,16.52822,253.8945,53.48812,16.57024,35.8686,16.60531,"NAN",16.47996,-36.56,16.77,"NAN",0,0.436549,1.899925,3.156532,1.851588,5.486243,180.4531,5.486,179.8,18.74235,19.23195,21.47431,20.0889,20.16459,17.56318,21.40557,20.84167,21.40973,20.85139,19.99023,23.17707,22.12291,22.44863,20.00486,18.72402,18.36185,19.75218,20.17809,21.94955,17.98736,18.62657,19.23755,21.76168,21.14952,17.9795,17.72068,17.79052,20.79675,0,562.5004,811.5826,951.4286,617.6172,833.2352,763.978,9960.064,796.1243,1682.613,9982.386,20,0,7999,0,0
"2025-04-14 08:30:00",519,0.3052364,16.82377,42.48157,0.2504075,0.4987557,18000,18000,18000,0.4260554,6.580603,0.259834,16.73656,629.4587,5.267292,413.7818,8.456008,1.005565,1.006634,83.79037,93.70441,86.2956,6.719376,6.594396,11.04687,0.5185407,1.10944,0.2522425,1.296935,1.520248,0.5658554,0.03720945,-0.4944155,0.02329324,-0.2408807,-0.04014528,-0.168232,-0.03663659,0.9973843,-0.04224193,0.0109846,0.1193771,0.01051103,17.25402,11.53183,12.47398,12.51844,0,0,0,0,0,0,0,0,0,0,0,0,44,182.0682,48.53046,-50.46113,6.781705,350.0428,407.2856,76.29491,133.5378,-57.24283,16.72471,506.1721,103.2015,16.50626,38.67807,16.90023,"NAN",16.55247,"NAN",16.8,"NAN",0,0.4700672,1.838291,3.183558,1.821331,6.873951,186.5515,6.873,185.8,18.74928,19.23265,21.4805,20.07848,20.16319,17.57566,21.39724,20.83819,21.40694,20.85277,19.98407,23.17917,22.12223,22.44375,20.00624,19.97279,18.62335,19.77014,20.02818,21.92881,19.17984,18.88316,19.10585,21.70149,21.08222,18.68902,18.03516,18.02347,20.69956,0,568.4431,818.9445,944.3902,610.6142,838.3499,764.5521,9961.657,800.6852,1675.04,9981.787,20,0,7999,0,0
"2025-04-14 09:00:00",520,0.4056071,-4.735929,84.78659,0.1802565,0.4236867,18000,18000,18000,-0.6502509,5.353213,0.1773032,17.58435,627.8586,4.969751,413.6304,7.995655,1.005787,1.004156,83.82623,83.07425,96.92575,5.504214,5.392567,11.53614,0.6259236,1.30321,0.2577582,1.119718,1.485885,0.451936,0.1917738,-0.5530821,0.06420377,-0.07118231,0.04261593,-0.1063533,-0.4621214,1.185702,-0.1141742,-0.1171008,0.1436597,0.001949362,17.62953,11.86299,12.81095,12.85659,0,0,0,0,0,0,0,0,0,0,0,0,44,232.6035,61.97248,-53.34449,11.58082,352.201,417.1263,105.7057,170.631,-64.92532,17.63123,709.8378,131.1342,17.30071,34.61521,17.93391,"NAN",17.22832,"NAN",17.55,"NAN",0,0.439408,2.026942,3.537919,1.927658,5.432446,178.0774,5.432,177.1,18.75623,19.23333,21.47573,20.07919,20.16388,17.59302,21.39375,20.83335,21.40348,20.85278,19.99443,23.18262,22.1146,22.44375,20.00834,21.62504,18.97975,19.77619,20.0027,21.82226,20.78791,19.23831,19.13288,21.58188,20.97029,19.87402,18.51189,18.39501,20.61946,0,567.5441,817.1597,934.252,607.0449,818.8885,746.9056,9961.389,795.8891,1686.106,9982.271,20,0,7999,0,0
"2025-04-14 09:30:00",521,-0.04345595,-4.438268,138.2749,0.4087926,0.6367522,18000,18000,18000,0.3325992,8.192606,0.3297223,16.44133,630.0859,5.338427,413.562,8.557098,1.003615,1.008236,83.83842,92.32477,87.67522,8.312878,8.199359,9.465474,0.7344863,1.527037,0.2038223,1.343109,1.794999,0.6759986,0.05686772,-0.8711216,0.1002068,-0.3580034,-0.0158205,-0.294387,-0.1231992,1.754659,-0.2153791,-0.02231818,0.1405967,0.001473226,18.19155,12.21246,13.11271,13.16845,0,0,0,0,0,0,0,0,0,0,0,0,44,291.5479,76.56985,-49.61844,15.48217,352.6853,417.7859,149.8775,214.9781,-65.10062,17.04872,887.8376,163.8844,16.38372,39.95015,17.26774,"NAN",16.80912,"NAN",16.92,"NAN",0,0.477808,1.905262,3.284089,1.787152,8.524848,182.3237,8.52,180.5,18.77013,19.23401,21.45628,20.07152,20.16459,17.6118,21.38958,20.82779,21.39931,20.85416,19.9993,23.18887,22.10694,22.43889,20.00694,22.71134,19.50994,19.87772,19.93248,21.78905,22.17721,19.70205,19.168,21.51541,20.93837,21.03568,19.1638,18.86682,20.574,0,572.8011,817.1025,931.4093,604.8102,821.5037,747.1902,9961.544,786.1137,1671.75,9982.163,20,0,7999,0,0
"2025-04-14 10:00:00",522,0.320379,17.27924,115.4581,0.3174444,0.5617415,18000,18000,18000,0.2636541,7.122339,0.2826324,17.11851,628.6111,5.033128,413.3928,8.083367,1.00704,1.005992,83.84533,92.12003,87.87998,7.261389,7.127205,11.01095,0.6641388,1.464348,0.2296199,1.379271,1.724165,0.6169765,-0.1169314,-0.7087732,0.08606169,0.1814786,0.02268066,-0.2117389,0.255542,1.524734,-0.1702361,0.009693485,0.1311852,0.01001103,18.14973,12.20263,13.08197,13.13465,0,0,0,0,0,0,0,0,0,0,0,0,44,271.0357,71.21934,-47.93494,17.30157,356.9771,422.2136,134.5799,199.8164,-65.2365,17.51925,829.5984,154.0709,16.9585,36.05679,17.87856,"NAN",17.10143,"NAN",17.35,"NAN",0,0.4457078,2.03474,3.130524,1.87076,7.414772,183.2802,7.414,181.8,18.78192,19.23958,21.4528,20.07085,20.16249,17.62706,21.38334,20.82431,21.39929,20.85071,20.00206,23.20208,22.10766,22.43126,20.00695,23.61451,20.08343,19.97508,19.86844,21.7152,23.02895,20.1604,19.19828,21.45727,20.85589,21.71019,19.71028,19.29266,20.5132,0,581.8713,822.004,929.7727,584.6965,823.5413,751.0096,9961.668,783.8083,1701.613,9983.208,20,0,7999,0,0
"2025-04-14 10:30:00",523,-0.1310088,3.419397,112.8778,0.2335133,0.482545,18000,18000,18000,0.2316394,5.58346,0.2255387,18.07196,626.8481,4.620298,413.3606,7.440746,1.005274,1.00285,83.85475,92.37564,87.62436,5.801321,5.58826,15.52294,0.6616092,1.381586,0.2162628,1.504376,1.665944,0.5151108,-0.07501233,-0.6370671,0.08550213,-0.2223618,0.03623761,-0.12759,0.1715826,1.196674,-0.1901354,-0.00286397,0.1590512,0.006028443,18.58413,12.35749,13.29343,13.35653,0,0,0,0,0,0,0,0,0,0,0,0,44,289.9155,77.10833,-67.01977,17.14435,344.1106,428.2747,128.643,212.8072,-84.16412,18.62904,901.4035,163.1043,18.02669,31.14631,18.88344,"NAN",18.16091,"NAN",18.39,"NAN",0,0.3977991,2.102402,2.88321,1.994434,5.835276,186.124,5.835,185.7,18.79233,19.24721,21.45901,20.06804,20.16181,17.64025,21.38264,20.82362,21.39864,20.84931,20.0236,23.20973,22.10275,22.42986,20.00556,24.5828,20.59241,20.12139,19.7607,21.64846,23.89548,20.57692,19.25235,21.39303,20.77128,22.3397,20.14388,19.68464,20.44537,0,580.5543,816.9438,929.4843,596.0733,833.5598,745.0499,9961.61,788.3781,1662.67,9982.135,20,0,7999,0,0
"2025-04-14 11:00:00",524,-0.141947,15.51675,190.0636,0.1154412,0.340144,18000,18000,18000,-0.02043526,3.157543,0.1219862,19.52055,624.5668,4.283417,413.8188,6.931342,1.001766,0.9977812,83.84255,89.62921,90.3708,3.499861,3.157604,25.33003,1.138036,2.234914,0.2023485,1.36277,1.391063,0.4159198,0.1156507,-0.3409669,0.1755561,-0.3397865,0.03646839,-0.03546613,0.02634859,0.4508891,-0.3825322,-0.1129645,0.1045943,0.007429756,19.4781,13.0798,14.04892,14.25821,0,0,0,0,0,0,0,0,0,0,0,0,44,573.6345,152.6032,-87.61127,38.12176,340.6602,466.3933,295.2983,421.0313,-125.733,21.60986,1782.677,309.4023,19.80857,26.45523,21.30861,"NAN",20.20932,"NAN",20.29,"NAN",0,0.3567278,2.529044,2.761401,2.193605,2.622109,185.7533,2.622,189.7,18.79999,19.2493,21.46179,20.06876,20.16181,17.65897,21.38333,20.82014,21.39374,20.85069,20.034,23.23119,22.08965,22.42569,20.0014,29.72199,21.15323,20.30131,19.60449,21.60435,28.54141,21.24433,19.24302,21.37662,20.66061,24.47791,20.72233,20.21027,20.37341,0,602.0214,809.4921,927.6464,597.2734,825.6379,732.572,9961.763,776.0721,1670.867,9983.276,20,0,7999,0,0
"2025-04-14 11:30:00",525,-0.4572017,34.21317,296.783,0.150111,0.3889045,18000,18000,18000,0.3371563,4.17996,0.1908841,21.00265,622.0271,4.143333,414.2828,6.740459,0.9956252,0.9924906,83.81886,94.61151,85.3885,4.436538,4.19353,18.95716,1.360817,3.113694,0.1796266,1.281036,1.759449,0.4568436,-0.09985185,0.168384,0.3045619,-0.4669163,0.001291126,-0.02041086,0.2986445,-0.8334891,-0.6751003,-0.03086553,0.1766008,0.01721049,21.7409,13.2389,14.0925,15.07137,0,0,0,0,0,0,0,0,0,0,0,0,44,734.7214,192.6597,-102.0093,57.52987,344.8528,504.3919,382.5226,542.0616,-159.5391,24.77251,2238.823,383.7008,21.77495,23.41291,23.95517,"NAN",23.03544,0.411,22.49,"NAN",0,0.3449469,2.710276,2.584794,2.409156,3.297841,189.4601,3.298,193.4,18.82216,19.26108,21.47153,20.06597,20.1625,17.71933,21.38265,20.81668,21.38964,20.85485,20.02501,23.25065,22.09163,22.42709,20.0014,36.983,22.42636,20.5631,19.49354,21.52553,36.45877,22.69836,19.38784,21.34532,20.53115,29.93795,22.42157,21.44611,20.32388,0,592.5715,801.2991,917.9186,613.5405,847.888,711.7629,9964.797,761.0186,1599.729,9985.505,20,0,7999,0,0
"2025-04-14 12:00:00",526,-0.2342987,26.75264,237.4123,0.1033893,0.3230223,18000,18000,18000,-0.2129884,3.791942,0.1320476,21.40773,621.2136,3.934997,414.339,6.410448,0.9886791,0.9908563,83.79474,86.78513,93.21487,4.013471,3.797912,18.77189,1.248129,2.747339,0.2292644,1.235151,1.214931,0.39918,0.02622604,-0.2902746,0.227928,0.2068782,0.04037121,-0.0521578,-0.01882553,0.5101299,-0.4844407,0.09302008,0.1147377,0.01114592,23.64156,13.16803,14.05377,15.0614,0,0,0,0,0,0,0,0,0,0,0,0,44,700.2147,182.6284,-101.3515,64.56892,348.274,514.1945,351.6658,517.5863,-165.9204,25.2321,2106.144,361.4545,22.23742,21.68582,24.4207,"NAN",23.5184,-5.08,23,"NAN",0,0.3287892,2.658444,2.614021,2.47344,3.460907,184.9139,3.461,183.5,18.8666,19.27567,21.4611,20.05975,20.16249,17.76801,21.38401,20.81736,21.38746,20.85349,20.05413,23.27979,22.08613,22.42015,20.0014,39.81989,24.57075,21.04267,19.66454,21.51893,39.69312,24.55572,20.05737,21.3808,20.55314,33.73983,24.74976,23.01131,20.40446,0,575.9774,793.3828,926.2681,605.2579,866.8636,706.302,9964.848,758.7222,1596.14,9985.022,20,0,7999,0,0
"2025-04-14 12:30:00",527,-0.4720861,11.2905,178.5954,0.05813887,0.2423679,18000,18000,18000,-0.332855,2.082295,0.06422476,21.60841,620.8804,3.793693,414.5305,6.186404,0.9870391,0.9897295,83.75581,80.91809,99.08191,2.454499,2.108726,30.40177,1.027378,2.330432,0.1263278,1.199712,1.145552,0.3507598,-0.1347033,-0.03206477,0.1780429,-0.2293021,0.02750994,-0.0047234,0.4426961,0.07632089,-0.3848439,-0.06439243,0.02935696,0.003357509,24.66137,13.16875,14.10935,14.88767,0,0,0,0,0,0,0,0,0,0,0,0,44,579.9193,151.9444,-97.43341,59.31994,353.7995,510.5528,271.2216,427.9749,-156.7533,25.49825,1760.014,306.0259,22.54286,20.61897,23.66647,"NAN",24.18174,0.516,23.35,32.32,0,0.3160235,2.79032,2.293385,2.505178,1.393667,186.579,1.394,184.7,18.91381,19.2951,21.47702,20.05901,20.16321,17.79235,21.3861,20.81458,21.3875,20.85416,20.11029,23.33117,22.09028,22.41667,19.99721,39.98976,26.5483,21.69461,19.62134,21.44217,40.19085,26.0909,21.13184,21.38271,20.64347,35.2244,26.65537,24.47093,20.4456,0,595.8176,802.7546,913.5048,626.452,895.8857,714.6544,9965.745,755.7291,1558.711,9986.464,20,0,7999,0,0
"2025-04-14 13:00:00",528,-0.67537,22.12284,205.5523,0.09482326,0.3098949,18000,18000,18000,-0.85107,1.789516,0.003983292,22.13947,620.2179,3.894271,415.1185,6.365981,0.9854848,0.9873838,83.70842,64.56482,115.4352,2.460505,1.981586,35.73582,1.192143,2.572147,0.08486637,1.165068,1.438671,0.3805271,0.01300025,-0.1860673,0.2058025,-0.2290161,0.07587948,0.05893022,0.0752449,0.1846457,-0.4494657,0.008907719,0.01681978,0.005950952,25.30702,12.99325,14.05834,15.76694,0,0,0,0,0,0,0,0,0,0,0,0,44,766.4941,198.138,-108.7265,75.19317,351.9088,535.8284,384.4365,568.3561,-183.9196,27.0379,2278.542,393.418,23.334,20.56976,24.91239,"NAN",24.93958,0.646,23.92,35.04,0,0.3299551,3.044073,2.415915,2.586878,0.08298878,146.0726,0.083,164.2,18.94856,19.32286,21.47569,20.0618,20.16247,17.81036,21.39651,20.81182,21.3882,20.85208,20.13327,23.38324,22.08954,22.41458,19.99724,43.13934,27.99006,22.38318,19.67255,21.38757,43.01654,27.48012,21.97399,21.39482,20.55907,37.3404,28.09963,25.84312,20.46419,0,571.103,795.7582,918.8472,632.9093,907.7056,710.6278,9966.118,753.9003,1570.837,9986.898,20,0,7999,0,0
"2025-04-14 13:30:00",529,0.1332913,25.85585,186.8517,0.03782496,0.1958784,18000,18000,18000,-0.4683308,0.4641609,0.0005809723,22.48528,619.5445,3.813375,415.2869,6.243099,0.9822494,0.9858371,83.67496,44.74356,135.2564,1.944757,0.6593782,65.85184,1.002544,2.13695,0.1188823,1.540628,1.490549,0.3570503,0.02566758,0.03289828,0.1861952,0.09106314,0.03470975,-0.008578181,0.1970772,-0.01304185,-0.3753881,0.005759746,0.08870741,0.007618174,26.09933,12.77752,13.75227,16.07598,0,0,0,0,0,0,0,0,0,0,0,0,44,741.9186,187.9884,-117.5432,76.16174,354.9157,548.6205,360.2253,553.9302,-193.7049,28.95006,2166.942,377.7262,24.05387,19.71247,24.97705,"NAN",26.34359,0.673,24.65,36.18,0,0.3255645,3.120859,2.489744,2.642012,1.326085,149.5581,1.326,156.9,18.99228,19.35064,21.47586,20.05626,20.16321,17.83817,21.40692,20.81457,21.38542,20.85417,20.15214,23.43672,22.11387,22.41875,20.00136,45.8684,29.54359,23.12501,19.7236,21.33318,46.54208,29.00887,22.59618,21.46918,20.57363,40.72269,30.05266,27.47125,20.56938,0,583.4867,789.6475,919.8523,647.9221,913.0183,705.9716,9967.29,755.6338,1565.063,9987.885,20,0,7999,0,0
"2025-04-14 14:00:00",530,-0.2621456,18.88155,242.1453,0.04954881,0.2245844,18000,18000,18000,1.889821,1.191344,0.1232924,23.39078,617.2459,3.752506,415.1873,6.1647,0.9795426,0.9823675,83.63487,147.7725,32.22748,3.123363,2.233992,43.22305,1.257076,2.668718,0.06565292,2.096751,1.688527,0.421789,0.6085398,-0.02189589,0.2719601,-0.08751917,0.1495513,0.05323251,-1.067312,-0.1585279,-0.5750199,-0.09015916,-0.002465099,0.0002079546,26.83063,12.77936,13.7108,16.13915,0,0,0,0,0,0,0,0,0,0,0,0,44,706.4835,179.8796,-109.6358,72.54446,361.7502,543.9305,344.4235,526.6038,-182.1803,28.77777,2014.805,360.1133,24.51281,18.43637,"NAN","NAN",26.84375,-4.346,24.84,"NAN",0,0.3198843,3.142507,2.377542,2.795076,1.957716,238.8,1.958,228.6,19.03536,19.37635,21.51305,20.05487,20.16388,17.84789,21.41666,20.81666,21.37714,20.85208,20.19842,23.49018,22.10903,22.41528,19.99723,45.69382,31.12111,23.85948,19.78677,21.31989,47.31126,30.4548,23.11571,21.65322,20.62098,42.13613,31.86893,29.0141,20.7455,0,594.0562,797.0372,909.9774,656.8922,894.2894,693.1735,9967.955,775.251,1586.509,9987.606,20,0,7999,0,0
